,Tweet,created_at,FC,RT,hashtags_text,user_mentions,urls,hour
316,memeo en el video de havana de camila cabello sale el puto noah centineo ke de cosa ti descubriendo hoy,2018-09-29 16:20:45,0,1,0.0,[],[],16.0
317,la selena dice k kiere tener deep throat https://t.co/4QnDnjcMLE,2018-09-29 15:02:38,1,1,0.0,[],[],15.0
318,@selenasaavedrab ella ke kiere twner deep throat,2018-09-29 15:01:37,1,1,0.0,"[{'screen_name': 'selenasaavedrab', 'name': '🌙', 'id': 3338806163, 'id_str': '3338806163', 'indices': [0, 16]}]",[],15.0
319,@selenasaavedrab sabia k lo ibas a poner k mamona jajajajajajajajajjajajaja,2018-09-29 14:57:23,1,1,0.0,"[{'screen_name': 'selenasaavedrab', 'name': '🌙', 'id': 3338806163, 'id_str': '3338806163', 'indices': [0, 16]}]",[],14.0
320,me kedao super cogia https://t.co/U8UqbmTWRv,2018-09-29 14:09:55,0,0,0.0,[],"[{'url': 'https://t.co/U8UqbmTWRv', 'expanded_url': 'https://twitter.com/crnscg/status/1046038384060362752', 'display_url': 'twitter.com/crnscg/status/…', 'indices': [21, 44]}]",14.0
321,lo sabía https://t.co/DUdiiZ1qK0,2018-09-29 14:07:20,1,0,0.0,[],[],14.0
322,voy a buscar en el wikipedia la verda,2018-09-29 14:06:00,0,0,0.0,[],[],14.0
323,dios el charlie de charlie y la fabrica de chocolate no me jodais es el puto gaxo de the good doctor tiene to la cara,2018-09-29 14:05:59,1,1,0.0,[],[],14.0
324,@ErJosealfon Ojalá fueses un niño para violarte.,2018-09-30 13:46:44,1,0,0.0,"[{'screen_name': 'ErJosealfon', 'name': 'PÚTRIDO MIKE', 'id': 722149650397065216, 'id_str': '722149650397065216', 'indices': [0, 12]}]",[],13.0
325,"Luego me dijo que sí, pero se me quedó una cara de puta vida que no sé : .",2018-09-30 10:29:43,2,0,0.0,[],[],10.0
326,"Estábamos esperando a entrar a Charlas Talks y de repente veo al Niño de la Hipoteca: - Hostia, te haces una foto c… https://t.co/CLjuOG04K5",2018-09-30 10:29:15,4,0,0.0,[],"[{'url': 'https://t.co/CLjuOG04K5', 'expanded_url': 'https://twitter.com/i/web/status/1046346226998956032', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",10.0
327,Para Navidad le voy a regalar un implante de pechos a Mariusko a ver si deja de dar ya el coñazo.,2018-09-30 10:18:38,1,0,0.0,[],[],10.0
328,Tengo de deberes dibujar una silla.,2018-09-30 09:59:17,2,0,0.0,[],[],9.0
329,@Francescfrcs @garciagarciaix No digas eso el lunes que mueres.,2018-09-30 06:22:13,1,0,0.0,"[{'screen_name': 'Francescfrcs', 'name': 'Francesc', 'id': 915188156097601538, 'id_str': '915188156097601538', 'indices': [0, 13]}, {'screen_name': 'garciagarciaix', 'name': 'jOse García', 'id': 623588845, 'id_str': '623588845', 'indices': [14, 29]}]",[],6.0
330,@DictatorSama Raúl diciendo que era la mejor supp.,2018-09-29 20:04:54,1,0,0.0,"[{'screen_name': 'DictatorSama', 'name': '¯\\_(ツ)_/¯', 'id': 2869356898, 'id_str': '2869356898', 'indices': [0, 13]}]",[],20.0
331,@fuuwu UwywywywuwuYWYWUWUWUQUWUUQQUUQUWUWUWUQUWUQOW963HEBSNQKA,2018-09-29 19:46:05,1,0,0.0,"[{'screen_name': 'fuuwu', 'name': 'Fuuuuuuu👻🎃', 'id': 4865211359, 'id_str': '4865211359', 'indices': [0, 6]}]",[],19.0
332,¿Alguien que se acuerde de la jodida Mf supp?,2018-09-29 19:45:47,1,0,0.0,[],[],19.0
333,Ayer me enamoré de una silla.,2018-09-29 18:18:57,2,0,0.0,[],[],18.0
334,@DictatorSama PutgoTONAU VEUÑiabelassssspto noytonini÷e÷eewwjqjqjqvqvqcaaaagilipiauajak,2018-09-29 17:07:51,2,0,0.0,"[{'screen_name': 'DictatorSama', 'name': '¯\\_(ツ)_/¯', 'id': 2869356898, 'id_str': '2869356898', 'indices': [0, 13]}]",[],17.0
335,"Nuevos seguidores: 4, unfollowers: 1  16:46  #TuitUtil https://t.co/w28dn6RDcv",2018-09-30 14:46:21,0,0,"["" 'TuitUtil'""]",[],"[{'url': 'https://t.co/w28dn6RDcv', 'expanded_url': 'http://www.tuitutil.net', 'display_url': 'tuitutil.net', 'indices': [55, 78]}]",14.0
336,@LunaDelSur_ Jejeje buenas Huracán 🌺,2018-09-30 12:31:01,1,0,0.0,"[{'screen_name': 'LunaDelSur_', 'name': '#HuracanSevillano®', 'id': 2504638934, 'id_str': '2504638934', 'indices': [0, 12]}]",[],12.0
337,"@Eloisa_LC1972 Gracias prima, un beso de mis creadores 😜",2018-09-30 12:30:23,1,0,0.0,"[{'screen_name': 'Eloisa_LC1972', 'name': 'Eloisa Lopez', 'id': 600365408, 'id_str': '600365408', 'indices': [0, 14]}]",[],12.0
338,@nomecreo @Juancuentaatras Venga que de enfrían !!,2018-09-30 11:41:01,2,0,0.0,"[{'screen_name': 'nomecreo', 'name': 'afrodita B', 'id': 548427844, 'id_str': '548427844', 'indices': [0, 9]}, {'screen_name': 'Juancuentaatras', 'name': 'juanan', 'id': 147587811, 'id_str': '147587811', 'indices': [10, 26]}]",[],11.0
339,Una caña con mi creador !! Un buen hombre. https://t.co/HD9N6lO5kR,2018-09-30 11:38:09,60,5,0.0,[],[],11.0
340,@mercebu2008 Del vicio virtud 😜,2018-09-30 11:25:24,1,0,0.0,"[{'screen_name': 'mercebu2008', 'name': 'merche', 'id': 132865110, 'id_str': '132865110', 'indices': [0, 12]}]",[],11.0
341,@Juancuentaatras Esa Xuxaaa !!!ooohhj oohh oooohhhh,2018-09-30 11:24:50,2,0,0.0,"[{'screen_name': 'Juancuentaatras', 'name': 'juanan', 'id': 147587811, 'id_str': '147587811', 'indices': [0, 16]}]",[],11.0
342,@Juancuentaatras Yo estoy caminando https://t.co/fMGleO6U2T,2018-09-30 11:18:27,1,0,0.0,"[{'screen_name': 'Juancuentaatras', 'name': 'juanan', 'id': 147587811, 'id_str': '147587811', 'indices': [0, 16]}]",[],11.0
343,@Juancuentaatras @mikrmen Ssshhhh compadre !! Ni una palabra de ese tema,2018-09-30 10:34:10,2,0,0.0,"[{'screen_name': 'Juancuentaatras', 'name': 'juanan', 'id': 147587811, 'id_str': '147587811', 'indices': [0, 16]}, {'screen_name': 'mikrmen', 'name': 'Mary ✨🍀🖖🎃┻━┻︵╰(‵□′)╯︵┻━┻', 'id': 804476366, 'id_str': '804476366', 'indices': [17, 25]}]",[],10.0
344,@Juancuentaatras @mikrmen Alguna que otra modesta vianda también compartimos 😇,2018-09-30 10:31:49,1,0,0.0,"[{'screen_name': 'Juancuentaatras', 'name': 'juanan', 'id': 147587811, 'id_str': '147587811', 'indices': [0, 16]}, {'screen_name': 'mikrmen', 'name': 'Mary ✨🍀🖖🎃┻━┻︵╰(‵□′)╯︵┻━┻', 'id': 804476366, 'id_str': '804476366', 'indices': [17, 25]}]",[],10.0
345,@cucurrucucuin 👏👏,2018-09-30 10:30:37,1,0,0.0,"[{'screen_name': 'cucurrucucuin', 'name': 'Juan', 'id': 2870553454, 'id_str': '2870553454', 'indices': [0, 14]}]",[],10.0
346,@Juancuentaatras @mikrmen Hermanos de sangre jejeje,2018-09-30 10:28:54,1,0,0.0,"[{'screen_name': 'Juancuentaatras', 'name': 'juanan', 'id': 147587811, 'id_str': '147587811', 'indices': [0, 16]}, {'screen_name': 'mikrmen', 'name': 'Mary ✨🍀🖖🎃┻━┻︵╰(‵□′)╯︵┻━┻', 'id': 804476366, 'id_str': '804476366', 'indices': [17, 25]}]",[],10.0
347,@mikrmen @Juancuentaatras Nooo nos dividimos entre Málaga y Cádiz 💪,2018-09-30 10:28:15,0,0,0.0,"[{'screen_name': 'mikrmen', 'name': 'Mary ✨🍀🖖🎃┻━┻︵╰(‵□′)╯︵┻━┻', 'id': 804476366, 'id_str': '804476366', 'indices': [0, 8]}, {'screen_name': 'Juancuentaatras', 'name': 'juanan', 'id': 147587811, 'id_str': '147587811', 'indices': [9, 25]}]",[],10.0
348,@M97754015 @Juancuentaatras Oooohhhmmmmm !!!!🙏,2018-09-30 10:26:39,2,0,0.0,"[{'screen_name': 'M97754015', 'name': '♏ar-y-té 🌻', 'id': 960194735586541568, 'id_str': '960194735586541568', 'indices': [0, 10]}, {'screen_name': 'Juancuentaatras', 'name': 'juanan', 'id': 147587811, 'id_str': '147587811', 'indices': [11, 27]}]",[],10.0
349,@Juancuentaatras Y playa !!😜 https://t.co/rTQ9GFllnA,2018-09-30 10:21:41,12,0,0.0,"[{'screen_name': 'Juancuentaatras', 'name': 'juanan', 'id': 147587811, 'id_str': '147587811', 'indices': [0, 16]}]",[],10.0
350,@Sabela2018 Pero transforma el vicio en virtud ejejejje,2018-09-30 10:18:52,0,0,0.0,[],[],10.0
351,@alonisbel Buenos días Isa 🌺🌺,2018-09-30 09:10:18,0,0,0.0,"[{'screen_name': 'alonisbel', 'name': 'Isa', 'id': 912000778881191936, 'id_str': '912000778881191936', 'indices': [0, 10]}]",[],9.0
352,Ingeniero malagueño inventa un aparato para crear luz corriente a base de pajas https://t.co/QsO7wWbLWf,2018-09-30 07:57:38,8,2,0.0,[],"[{'url': 'https://t.co/QsO7wWbLWf', 'expanded_url': 'https://cerebrother.com/ingeniero-malagueno-inventa-un-aparato-para-crear-luz-corriente-a-base-de-pajas/', 'display_url': 'cerebrother.com/ingeniero-mala…', 'indices': [80, 103]}]",7.0
353,@luz_purpura Buenos días Pilar 🌺🌺🌺,2018-09-30 07:47:14,1,0,0.0,"[{'screen_name': 'luz_purpura', 'name': 'Pilar', 'id': 728166493, 'id_str': '728166493', 'indices': [0, 12]}]",[],7.0
354,Empezamos? 🙊 https://t.co/LdTVJgQRzC,2018-09-30 07:15:43,48,1,0.0,[],[],7.0
355,@pilarwillpi Felicidades 🌺🌺🌺🌺🎂🎂🎂🎂,2018-09-30 07:07:39,0,0,0.0,"[{'screen_name': 'pilarwillpi', 'name': 'WILL', 'id': 242031538, 'id_str': '242031538', 'indices': [0, 12]}]",[],7.0
356,@betyzapi Buenos días casta 🌺🌺🌺,2018-09-30 07:04:33,1,0,0.0,"[{'screen_name': 'betyzapi', 'name': 'Beatriz', 'id': 710519222, 'id_str': '710519222', 'indices': [0, 9]}]",[],7.0
357,@nomecreo Buenos días Afrodita B 🌺🌺🌺,2018-09-30 06:48:15,1,0,0.0,"[{'screen_name': 'nomecreo', 'name': 'afrodita B', 'id': 548427844, 'id_str': '548427844', 'indices': [0, 9]}]",[],6.0
358,@IciaDiaz @noamf_ https://t.co/pbs7IREbZW,2018-09-27 19:47:33,1,0,0.0,"[{'screen_name': 'IciaDiaz', 'name': 'Icía➰', 'id': 3675782715, 'id_str': '3675782715', 'indices': [0, 9]}, {'screen_name': 'noamf_', 'name': 'g o o s e b u m p s', 'id': 2919719843, 'id_str': '2919719843', 'indices': [10, 17]}]","[{'url': 'https://t.co/pbs7IREbZW', 'expanded_url': 'https://twitter.com/ImVisibleYT/status/1045112385130958851', 'display_url': 'twitter.com/ImVisibleYT/st…', 'indices': [18, 41]}]",19.0
359,"Una amiga después de gimnasia: Yo no sudo, la verdad no se lo que le pasa a mis glándulas sudodipadaz",2018-09-25 11:36:53,4,1,0.0,[],[],11.0
360,Amor propio antes que ningún otro https://t.co/cBPHuvp2vj,2018-09-24 20:12:23,19,0,0.0,[],[],20.0
361,JAJAJAJAJAJAJJAJAJAJAJAJAJAJAJAJSJSJSJSJAJAJAJAJAJAJAJAJJAAJJAJAJAJAJAJAJAJAJAJAAJJAJAJAJAJAJAJAJAJAJAJAJKAJAJAJJJJ… https://t.co/jqI1Mujku0,2018-09-24 17:04:14,2,0,0.0,[],"[{'url': 'https://t.co/jqI1Mujku0', 'expanded_url': 'https://twitter.com/i/web/status/1044271299802124291', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",17.0
362,@noamf_ @IciaDiaz en lo’ coche’ de xoque https://t.co/QfWcw1I5V6,2018-09-22 23:32:11,1,1,0.0,"[{'screen_name': 'noamf_', 'name': 'g o o s e b u m p s', 'id': 2919719843, 'id_str': '2919719843', 'indices': [0, 7]}, {'screen_name': 'IciaDiaz', 'name': 'Icía➰', 'id': 3675782715, 'id_str': '3675782715', 'indices': [8, 17]}]","[{'url': 'https://t.co/QfWcw1I5V6', 'expanded_url': 'https://twitter.com/lolagarrrcia/status/1042736071921098752', 'display_url': 'twitter.com/lolagarrrcia/s…', 'indices': [41, 64]}]",23.0
363,Mola hasta que empiezan a contarte el ridiculo que tu no te acordabas que hicieras https://t.co/0jQI1JMdIM,2018-09-18 21:25:47,7,1,0.0,[],"[{'url': 'https://t.co/0jQI1JMdIM', 'expanded_url': 'https://twitter.com/CHILLPERRETE/status/1041745280390103045', 'display_url': 'twitter.com/CHILLPERRETE/s…', 'indices': [83, 106]}]",21.0
364,Soy súper satanica,2018-09-17 15:21:53,7,0,0.0,[],[],15.0
365,Cada verano que pasa digo: Este ha sido el puto verano de mi vida. Esperemos que siga la tradición por muchos más,2018-09-16 21:06:32,4,1,0.0,[],[],21.0
366,Que repelente eres JAJAJAJAJAJ https://t.co/hxIngu3URH,2018-09-15 11:11:16,0,0,0.0,[],"[{'url': 'https://t.co/hxIngu3URH', 'expanded_url': 'https://twitter.com/santisaavxdra/status/1040760991947137024', 'display_url': 'twitter.com/santisaavxdra/…', 'indices': [31, 54]}]",11.0
367,Pero mi niña❤️ https://t.co/tQKlxl39fb,2018-09-14 23:00:14,1,0,0.0,[],"[{'url': 'https://t.co/tQKlxl39fb', 'expanded_url': 'https://twitter.com/Helenacperezz/status/1040730150843891713', 'display_url': 'twitter.com/Helenacperezz/…', 'indices': [15, 38]}]",23.0
368,@IciaDiaz te voy a llevar algún día jurao https://t.co/SpbjZBalHQ,2018-09-14 20:01:11,1,0,0.0,"[{'screen_name': 'IciaDiaz', 'name': 'Icía➰', 'id': 3675782715, 'id_str': '3675782715', 'indices': [0, 9]}]","[{'url': 'https://t.co/SpbjZBalHQ', 'expanded_url': 'https://twitter.com/DimeAlets/status/1040292223156453376', 'display_url': 'twitter.com/DimeAlets/stat…', 'indices': [42, 65]}]",20.0
369,La mala fortuna de Emre Mor https://t.co/yg9AaH2Wjm https://t.co/u1kZyaZ7rj,2018-09-30 16:11:03,1,0,0.0,[],"[{'url': 'https://t.co/yg9AaH2Wjm', 'expanded_url': 'http://dlvr.it/QlsDkB', 'display_url': 'dlvr.it/QlsDkB', 'indices': [28, 51]}]",16.0
370,La mala fortuna de Emre Mor https://t.co/3HvmX0YXzc,2018-09-30 16:10:51,1,0,0.0,[],"[{'url': 'https://t.co/3HvmX0YXzc', 'expanded_url': 'http://dlvr.it/QlsDgt', 'display_url': 'dlvr.it/QlsDgt', 'indices': [28, 51]}]",16.0
371,Juncà y Boufal se recuperan a tiempo para jugar ante el Getafe https://t.co/CFZPWsUaBV https://t.co/QFbwkBhD8R,2018-09-30 13:55:06,2,0,0.0,[],"[{'url': 'https://t.co/CFZPWsUaBV', 'expanded_url': 'http://dlvr.it/QlrknC', 'display_url': 'dlvr.it/QlrknC', 'indices': [63, 86]}]",13.0
372,Juncà y Boufal se recuperan a tiempo para jugar ante el Getafe https://t.co/GbSnmzF8nb,2018-09-30 13:55:04,1,0,0.0,[],"[{'url': 'https://t.co/GbSnmzF8nb', 'expanded_url': 'http://dlvr.it/Qlrkhk', 'display_url': 'dlvr.it/Qlrkhk', 'indices': [63, 86]}]",13.0
373,Bordalás - Ángel: El tandem que asusta a Balaídos https://t.co/dvgPwihpv1 https://t.co/wsOn9aDyio,2018-09-30 12:37:07,0,0,0.0,[],"[{'url': 'https://t.co/dvgPwihpv1', 'expanded_url': 'http://dlvr.it/QlrTkT', 'display_url': 'dlvr.it/QlrTkT', 'indices': [50, 73]}]",12.0
374,Bordalás - Ángel: El tandem que asusta a Balaídos https://t.co/2PkZTx2spw,2018-09-30 12:35:34,0,0,0.0,[],"[{'url': 'https://t.co/2PkZTx2spw', 'expanded_url': 'http://dlvr.it/QlrTb8', 'display_url': 'dlvr.it/QlrTb8', 'indices': [50, 73]}]",12.0
375,"Bordalás: ""El Celta es mucho más intenso que otras temporadas"" https://t.co/7bxeuSzkSD https://t.co/1KlYDBeRMh",2018-09-30 11:41:05,0,0,0.0,[],"[{'url': 'https://t.co/7bxeuSzkSD', 'expanded_url': 'http://dlvr.it/QlrJLX', 'display_url': 'dlvr.it/QlrJLX', 'indices': [63, 86]}]",11.0
376,"Bordalás: ""El Celta es mucho más intenso que otras temporadas"" https://t.co/Fjd6SVZPQE",2018-09-30 11:41:03,0,0,0.0,[],"[{'url': 'https://t.co/Fjd6SVZPQE', 'expanded_url': 'http://dlvr.it/QlrJH6', 'display_url': 'dlvr.it/QlrJH6', 'indices': [63, 86]}]",11.0
377,Grandes y pequeños jugadores del Celta de Vigo: DANI SOTRES https://t.co/Vg1g7IvxKM,2018-09-30 11:34:49,1,0,0.0,[],"[{'url': 'https://t.co/Vg1g7IvxKM', 'expanded_url': 'http://www.yojugueenelcelta.com/2018/09/dani-sotres.html?spref=tw', 'display_url': 'yojugueenelcelta.com/2018/09/dani-s…', 'indices': [60, 83]}]",11.0
378,Vídeo | Jonny marca su primer gol en la Premier League https://t.co/EZFw1MuTvo,2018-09-30 09:33:03,3,0,0.0,[],"[{'url': 'https://t.co/EZFw1MuTvo', 'expanded_url': 'http://dlvr.it/Qlqw5j', 'display_url': 'dlvr.it/Qlqw5j', 'indices': [55, 78]}]",9.0
379,Vídeo | Jonny marca su primer gol en la Premier League https://t.co/p17RnUTGOJ https://t.co/yE0eD0CE1f,2018-09-30 09:30:33,5,1,0.0,[],"[{'url': 'https://t.co/p17RnUTGOJ', 'expanded_url': 'http://dlvr.it/Qlqvv7', 'display_url': 'dlvr.it/Qlqvv7', 'indices': [55, 78]}]",9.0
380,Juncà y Boufal se probarán para saber si pueden jugar mañana https://t.co/9XbUuFKSQi https://t.co/0zHkAutEk2,2018-09-30 06:08:07,4,0,0.0,[],"[{'url': 'https://t.co/9XbUuFKSQi', 'expanded_url': 'http://dlvr.it/QlqLPH', 'display_url': 'dlvr.it/QlqLPH', 'indices': [61, 84]}]",6.0
381,Juncà y Boufal se probarán para saber si pueden jugar mañana https://t.co/k7QQepC27H,2018-09-30 06:08:03,0,0,0.0,[],"[{'url': 'https://t.co/k7QQepC27H', 'expanded_url': 'http://dlvr.it/QlqLNq', 'display_url': 'dlvr.it/QlqLNq', 'indices': [61, 84]}]",6.0
382,No habrá rotaciones ante el Getafe https://t.co/wB3ADpJ6rI https://t.co/sr0i9YGpqd,2018-09-29 20:40:04,3,0,0.0,[],"[{'url': 'https://t.co/wB3ADpJ6rI', 'expanded_url': 'http://dlvr.it/Qlny41', 'display_url': 'dlvr.it/Qlny41', 'indices': [35, 58]}]",20.0
383,No habrá rotaciones ante el Getafe https://t.co/moMJuSdb2z,2018-09-29 20:40:04,3,0,0.0,[],"[{'url': 'https://t.co/moMJuSdb2z', 'expanded_url': 'http://dlvr.it/Qlny2Q', 'display_url': 'dlvr.it/Qlny2Q', 'indices': [35, 58]}]",20.0
384,Esperando a Mathias Jensen https://t.co/MUVDJA5zul https://t.co/ucLsh8XmSx,2018-09-29 19:15:07,3,0,0.0,[],"[{'url': 'https://t.co/MUVDJA5zul', 'expanded_url': 'http://dlvr.it/QlnjPt', 'display_url': 'dlvr.it/QlnjPt', 'indices': [27, 50]}]",19.0
385,Esperando a Mathias Jensen https://t.co/9ZvAIRg6Zd,2018-09-29 19:15:03,0,0,0.0,[],"[{'url': 'https://t.co/9ZvAIRg6Zd', 'expanded_url': 'http://dlvr.it/QlnjJn', 'display_url': 'dlvr.it/QlnjJn', 'indices': [27, 50]}]",19.0
386,"Antonio Mohamed: ""Lo mejor que podemos hacer es tener la pelota"" https://t.co/veDXXeIAuV https://t.co/Vu58Xbh2ME",2018-09-29 17:46:06,2,1,0.0,[],"[{'url': 'https://t.co/veDXXeIAuV', 'expanded_url': 'http://dlvr.it/QlnPqg', 'display_url': 'dlvr.it/QlnPqg', 'indices': [65, 88]}]",17.0
387,"Antonio Mohamed: ""Lo mejor que podemos hacer es tener la pelota"" https://t.co/RDPxi2fzDa",2018-09-29 17:46:04,2,0,0.0,[],"[{'url': 'https://t.co/RDPxi2fzDa', 'expanded_url': 'http://dlvr.it/QlnPn5', 'display_url': 'dlvr.it/QlnPn5', 'indices': [65, 88]}]",17.0
388,Mohamed sigue dándole vueltas al sistema defensivo https://t.co/9nmpmfUycq https://t.co/69uZdbNbzb,2018-09-29 16:23:05,0,0,0.0,[],"[{'url': 'https://t.co/9nmpmfUycq', 'expanded_url': 'http://dlvr.it/Qln6XX', 'display_url': 'dlvr.it/Qln6XX', 'indices': [51, 74]}]",16.0
389,Mohamed sigue dándole vueltas al sistema defensivo https://t.co/mqLPt4nda5,2018-09-29 16:21:04,1,0,0.0,[],"[{'url': 'https://t.co/mqLPt4nda5', 'expanded_url': 'http://dlvr.it/Qln6Ff', 'display_url': 'dlvr.it/Qln6Ff', 'indices': [51, 74]}]",16.0
390,"Mohamed: ""Necesitamos ganar para volver a estar arriba"" https://t.co/X0swCNSbZx https://t.co/PmdI6tkGoa",2018-09-29 14:40:06,6,0,0.0,[],"[{'url': 'https://t.co/X0swCNSbZx', 'expanded_url': 'http://dlvr.it/QlmkGk', 'display_url': 'dlvr.it/QlmkGk', 'indices': [56, 79]}]",14.0
391,"Mohamed: ""Necesitamos ganar para volver a estar arriba"" https://t.co/3BvvH1dQPL",2018-09-29 14:39:56,0,0,0.0,[],"[{'url': 'https://t.co/3BvvH1dQPL', 'expanded_url': 'http://dlvr.it/QlmkB1', 'display_url': 'dlvr.it/QlmkB1', 'indices': [56, 79]}]",14.0
392,Juncà y Boufal podrían recibir el alta este domingo https://t.co/z37Zwt0T02 https://t.co/peUL4QR6Kn,2018-09-29 12:49:04,3,0,0.0,[],"[{'url': 'https://t.co/z37Zwt0T02', 'expanded_url': 'http://dlvr.it/QlmKZs', 'display_url': 'dlvr.it/QlmKZs', 'indices': [52, 75]}]",12.0
393,Juncà y Boufal podrían recibir el alta este domingo https://t.co/YU7fC0npIq,2018-09-29 12:49:03,3,0,0.0,[],"[{'url': 'https://t.co/YU7fC0npIq', 'expanded_url': 'http://dlvr.it/QlmKYC', 'display_url': 'dlvr.it/QlmKYC', 'indices': [52, 75]}]",12.0
394,@gonzalotorne @murciano81 @monroyXXX @LenguayL @amarilloindio @xandrufernandez @sangerchu @Canodrama @hijotonto… https://t.co/Lwf5pSOCyb,2018-09-30 16:16:45,3,0,0.0,"[{'screen_name': 'gonzalotorne', 'name': 'Gonzalo Torné', 'id': 2364149406, 'id_str': '2364149406', 'indices': [0, 13]}, {'screen_name': 'murciano81', 'name': 'Luis López Carrasco', 'id': 2861341936, 'id_str': '2861341936', 'indices': [14, 25]}, {'screen_name': 'monroyXXX', 'name': 'Vicente Monroy', 'id': 49081499, 'id_str': '49081499', 'indices': [26, 36]}, {'screen_name': 'LenguayL', 'name': 'Luis Magrinyà', 'id': 2317782979, 'id_str': '2317782979', 'indices': [37, 46]}, {'screen_name': 'amarilloindio', 'name': 'pérez', 'id': 1405489724, 'id_str': '1405489724', 'indices': [47, 61]}, {'screen_name': 'xandrufernandez', 'name': 'Xandru Fernández', 'id': 100502343, 'id_str': '100502343', 'indices': [62, 78]}, {'screen_name': 'sangerchu', 'name': 'Santiago Gerchunoff', 'id': 491582823, 'id_str': '491582823', 'indices': [79, 89]}, {'screen_name': 'Canodrama', 'name': 'Julián Génisson', 'id': 253666467, 'id_str': '253666467', 'indices': [90, 100]}, {'screen_name': 'hijotonto', 'name': 'carlos', 'id': 5845252, 'id_str': '5845252', 'indices': [101, 111]}]","[{'url': 'https://t.co/Lwf5pSOCyb', 'expanded_url': 'https://twitter.com/i/web/status/1046433680179245056', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]",16.0
